meter_number,value,timestamp
M141,22953124211,4/6/2023 3:14:59 AM
M142,22510362188,4/6/2023 3:14:59 AM
M143,14918434271,4/6/2023 3:14:59 AM
M144,23048786480,4/6/2023 3:14:59 AM
M145,21034055585,4/6/2023 3:14:59 AM
M146,21683216148,4/6/2023 3:14:59 AM
M147,18983262011,4/6/2023 3:14:59 AM
M148,21318121736,4/6/2023 3:14:59 AM
M149,17575635345,4/6/2023 3:14:59 AM
M150,25882164221,4/6/2023 3:14:59 AM
M1,22033129808,4/6/2023 3:29:59 AM
M2,20545779876,4/6/2023 3:29:59 AM
M3,21850614281,4/6/2023 3:29:59 AM
M4,24924884723,4/6/2023 3:29:59 AM
M5,23167795380,4/6/2023 3:29:59 AM
M6,23553448209,4/6/2023 3:29:59 AM
M7,23013769758,4/6/2023 3:29:59 AM
M8,17632141204,4/6/2023 3:29:59 AM
M9,17550939348,4/6/2023 3:29:59 AM
M10,24047592854,4/6/2023 3:29:59 AM
M11,24377104432,4/6/2023 3:29:59 AM
M12,22169521109,4/6/2023 3:29:59 AM
M13,20829687899,4/6/2023 3:29:59 AM
M14,16272219462,4/6/2023 3:29:59 AM
M15,23339614710,4/6/2023 3:29:59 AM
M16,24844069674,4/6/2023 3:29:59 AM
M17,18812846694,4/6/2023 3:29:59 AM
M18,20559192089,4/6/2023 3:29:59 AM
M19,22620326087,4/6/2023 3:29:59 AM
M20,21762816847,4/6/2023 3:29:59 AM
M21,20553715322,4/6/2023 3:29:59 AM
M22,22309946160,4/6/2023 3:29:59 AM
M23,18723798734,4/6/2023 3:29:59 AM
M24,20508093411,4/6/2023 3:29:59 AM
M25,23520862654,4/6/2023 3:29:59 AM
M26,23616729214,4/6/2023 3:29:59 AM
M27,27011161031,4/6/2023 3:29:59 AM
M28,23210800338,4/6/2023 3:29:59 AM
M29,22207106198,4/6/2023 3:29:59 AM
M30,21050123184,4/6/2023 3:29:59 AM
M31,23228498691,4/6/2023 3:29:59 AM
M32,20757922673,4/6/2023 3:29:59 AM
M33,18735117318,4/6/2023 3:29:59 AM
M34,18826343905,4/6/2023 3:29:59 AM
M35,18031839555,4/6/2023 3:29:59 AM
M36,24460014250,4/6/2023 3:29:59 AM
M37,21912439865,4/6/2023 3:29:59 AM
M38,24900121299,4/6/2023 3:29:59 AM
M39,20639436631,4/6/2023 3:29:59 AM
M40,22049271271,4/6/2023 3:29:59 AM
M41,24705416614,4/6/2023 3:29:59 AM
M42,21209727433,4/6/2023 3:29:59 AM
M43,16036402462,4/6/2023 3:29:59 AM
M44,21067528487,4/6/2023 3:29:59 AM
M45,25112680000,4/6/2023 3:29:59 AM
M46,19887112087,4/6/2023 3:29:59 AM
M47,19354256529,4/6/2023 3:29:59 AM
M48,23885282630,4/6/2023 3:29:59 AM
M49,20716882955,4/6/2023 3:29:59 AM
M50,21489221097,4/6/2023 3:29:59 AM
M51,25016175004,4/6/2023 3:29:59 AM
M52,18384478893,4/6/2023 3:29:59 AM
M53,21706358739,4/6/2023 3:29:59 AM
M54,21743592170,4/6/2023 3:29:59 AM
M55,22410209999,4/6/2023 3:29:59 AM
M56,22388869552,4/6/2023 3:29:59 AM
M57,19874296474,4/6/2023 3:29:59 AM
M58,15034313163,4/6/2023 3:29:59 AM
M59,24628480146,4/6/2023 3:29:59 AM
M60,22452057698,4/6/2023 3:29:59 AM
M61,18055620784,4/6/2023 3:29:59 AM
M62,25228721158,4/6/2023 3:29:59 AM
M63,17147544370,4/6/2023 3:29:59 AM
M64,21563471268,4/6/2023 3:29:59 AM
M65,25652983562,4/6/2023 3:29:59 AM
M66,23575552357,4/6/2023 3:29:59 AM
M67,25542361688,4/6/2023 3:29:59 AM
M68,20172048793,4/6/2023 3:29:59 AM
M69,21633312571,4/6/2023 3:29:59 AM
M70,20542946353,4/6/2023 3:29:59 AM
M71,20506143492,4/6/2023 3:29:59 AM
M72,19992938398,4/6/2023 3:29:59 AM
M73,19037747928,4/6/2023 3:29:59 AM
M74,20036617982,4/6/2023 3:29:59 AM
M75,22015586929,4/6/2023 3:29:59 AM
M76,21042059570,4/6/2023 3:29:59 AM
M77,21749563487,4/6/2023 3:29:59 AM
M78,18538690197,4/6/2023 3:29:59 AM
M79,21767230016,4/6/2023 3:29:59 AM
M80,19518121907,4/6/2023 3:29:59 AM
M81,21061061416,4/6/2023 3:29:59 AM
M82,21502424644,4/6/2023 3:29:59 AM
M83,21069192200,4/6/2023 3:29:59 AM
M84,20712012001,4/6/2023 3:29:59 AM
M85,18452303406,4/6/2023 3:29:59 AM
M86,22699177953,4/6/2023 3:29:59 AM
M87,19889580289,4/6/2023 3:29:59 AM
M88,21546000457,4/6/2023 3:29:59 AM
M89,21674286735,4/6/2023 3:29:59 AM
M90,19646736095,4/6/2023 3:29:59 AM
M91,19478413500,4/6/2023 3:29:59 AM
M92,26844412561,4/6/2023 3:29:59 AM
M93,21183704050,4/6/2023 3:29:59 AM
M94,21574081531,4/6/2023 3:29:59 AM
M95,21017045318,4/6/2023 3:29:59 AM
M96,21379055660,4/6/2023 3:29:59 AM
M97,18337687161,4/6/2023 3:29:59 AM
M98,21984159281,4/6/2023 3:29:59 AM
M99,21054189343,4/6/2023 3:29:59 AM
M100,18825081190,4/6/2023 3:29:59 AM
M101,21873639891,4/6/2023 3:29:59 AM
M102,18403716299,4/6/2023 3:29:59 AM
M103,22861449427,4/6/2023 3:29:59 AM
M104,20711683293,4/6/2023 3:29:59 AM
M105,19736500951,4/6/2023 3:29:59 AM
M106,19557046622,4/6/2023 3:29:59 AM
M107,17099343733,4/6/2023 3:29:59 AM
M108,21561047016,4/6/2023 3:29:59 AM
M109,21883563827,4/6/2023 3:29:59 AM
M110,22197386833,4/6/2023 3:29:59 AM
M111,19614333329,4/6/2023 3:29:59 AM
M112,17693975382,4/6/2023 3:29:59 AM
M113,19745539080,4/6/2023 3:29:59 AM
M114,24279051722,4/6/2023 3:29:59 AM
M115,17767569661,4/6/2023 3:29:59 AM
M116,19345737413,4/6/2023 3:29:59 AM
M117,18353589988,4/6/2023 3:29:59 AM
M118,30067752792,4/6/2023 3:29:59 AM
M119,22536911891,4/6/2023 3:29:59 AM
M120,18463360815,4/6/2023 3:29:59 AM
M121,23485208447,4/6/2023 3:29:59 AM
M122,17253403947,4/6/2023 3:29:59 AM
M123,12471193751,4/6/2023 3:29:59 AM
M124,18067430604,4/6/2023 3:29:59 AM
M125,20670192935,4/6/2023 3:29:59 AM
M126,22445027311,4/6/2023 3:29:59 AM
M127,22459250823,4/6/2023 3:29:59 AM
M128,23421872763,4/6/2023 3:29:59 AM
M129,23239305423,4/6/2023 3:29:59 AM
M130,19465723943,4/6/2023 3:29:59 AM
M131,22438983971,4/6/2023 3:29:59 AM
M132,22389405031,4/6/2023 3:29:59 AM
M133,19783223244,4/6/2023 3:29:59 AM
M134,19180811273,4/6/2023 3:29:59 AM
M135,24173734174,4/6/2023 3:29:59 AM
M136,23373659908,4/6/2023 3:29:59 AM
M137,18561230202,4/6/2023 3:29:59 AM
M138,20844266455,4/6/2023 3:29:59 AM
M139,24638731441,4/6/2023 3:29:59 AM
M140,23340993303,4/6/2023 3:29:59 AM
M141,24198104924,4/6/2023 3:29:59 AM
M142,23329994530,4/6/2023 3:29:59 AM
M143,17065042945,4/6/2023 3:29:59 AM
M144,23832494495,4/6/2023 3:29:59 AM
M145,21074472031,4/6/2023 3:29:59 AM
M146,22801220520,4/6/2023 3:29:59 AM
M147,20465211071,4/6/2023 3:29:59 AM
M148,21622856797,4/6/2023 3:29:59 AM
M149,17643046850,4/6/2023 3:29:59 AM
M150,26643797627,4/6/2023 3:29:59 AM
M1,22681453530,4/6/2023 3:44:59 AM
M2,21803470103,4/6/2023 3:44:59 AM
M3,23863248967,4/6/2023 3:44:59 AM
M4,26310558212,4/6/2023 3:44:59 AM
M5,24461001549,4/6/2023 3:44:59 AM
M6,24849559007,4/6/2023 3:44:59 AM
M7,23947636068,4/6/2023 3:44:59 AM
M8,18416606988,4/6/2023 3:44:59 AM
M9,18175145366,4/6/2023 3:44:59 AM
M10,24509875075,4/6/2023 3:44:59 AM
M11,25967233077,4/6/2023 3:44:59 AM
M12,23263386854,4/6/2023 3:44:59 AM
M13,21973681511,4/6/2023 3:44:59 AM
M14,18144710294,4/6/2023 3:44:59 AM
M15,25350300451,4/6/2023 3:44:59 AM
M16,26680417320,4/6/2023 3:44:59 AM
M17,19374435824,4/6/2023 3:44:59 AM
M18,20795524063,4/6/2023 3:44:59 AM
M19,23438589502,4/6/2023 3:44:59 AM
M20,22057237487,4/6/2023 3:44:59 AM
M21,21068264027,4/6/2023 3:44:59 AM
M22,22318821715,4/6/2023 3:44:59 AM
M23,19802431876,4/6/2023 3:44:59 AM
M24,22369371421,4/6/2023 3:44:59 AM
M25,24598778149,4/6/2023 3:44:59 AM
M26,25763533439,4/6/2023 3:44:59 AM
M27,27303571837,4/6/2023 3:44:59 AM
M28,25212359937,4/6/2023 3:44:59 AM
M29,22868697600,4/6/2023 3:44:59 AM
M30,22774670336,4/6/2023 3:44:59 AM
M31,24025571525,4/6/2023 3:44:59 AM
M32,22459680201,4/6/2023 3:44:59 AM
M33,20306009469,4/6/2023 3:44:59 AM
M34,20598443281,4/6/2023 3:44:59 AM
M35,19481346885,4/6/2023 3:44:59 AM
M36,26493432692,4/6/2023 3:44:59 AM
M37,22260046471,4/6/2023 3:44:59 AM
M38,25757936267,4/6/2023 3:44:59 AM
M39,21175587088,4/6/2023 3:44:59 AM
M40,23597811956,4/6/2023 3:44:59 AM
M41,24961360481,4/6/2023 3:44:59 AM
M42,22827033565,4/6/2023 3:44:59 AM
M43,16899550164,4/6/2023 3:44:59 AM
M44,21976028811,4/6/2023 3:44:59 AM
M45,27093710106,4/6/2023 3:44:59 AM
M46,21349693503,4/6/2023 3:44:59 AM
M47,19519890185,4/6/2023 3:44:59 AM
M48,25864019970,4/6/2023 3:44:59 AM
M49,21700483249,4/6/2023 3:44:59 AM
M50,23008899975,4/6/2023 3:44:59 AM
M51,26538702905,4/6/2023 3:44:59 AM
M52,19049564855,4/6/2023 3:44:59 AM
M53,22586641386,4/6/2023 3:44:59 AM
M54,22019587906,4/6/2023 3:44:59 AM
M55,23213783953,4/6/2023 3:44:59 AM
M56,24360511412,4/6/2023 3:44:59 AM
M57,20332395472,4/6/2023 3:44:59 AM
M58,15731987471,4/6/2023 3:44:59 AM
M59,26162356219,4/6/2023 3:44:59 AM
M60,24218742389,4/6/2023 3:44:59 AM
M61,18774352150,4/6/2023 3:44:59 AM
M62,25662468713,4/6/2023 3:44:59 AM
M63,18880379606,4/6/2023 3:44:59 AM
M64,22262855323,4/6/2023 3:44:59 AM
M65,27247432829,4/6/2023 3:44:59 AM
M66,25571589927,4/6/2023 3:44:59 AM
M67,27008027098,4/6/2023 3:44:59 AM
M68,20808432611,4/6/2023 3:44:59 AM
M69,22568575998,4/6/2023 3:44:59 AM
M70,20640221389,4/6/2023 3:44:59 AM
M71,21310611621,4/6/2023 3:44:59 AM
M72,21844571717,4/6/2023 3:44:59 AM
M73,19094368134,4/6/2023 3:44:59 AM
M74,20096842348,4/6/2023 3:44:59 AM
M75,22784991279,4/6/2023 3:44:59 AM
M76,21087277432,4/6/2023 3:44:59 AM
M77,22071785952,4/6/2023 3:44:59 AM
M78,19424135721,4/6/2023 3:44:59 AM
M79,23160160051,4/6/2023 3:44:59 AM
M80,19809131907,4/6/2023 3:44:59 AM
M81,22109700376,4/6/2023 3:44:59 AM
M82,23319009312,4/6/2023 3:44:59 AM
M83,21371416011,4/6/2023 3:44:59 AM
M84,22851957760,4/6/2023 3:44:59 AM
M85,18726129187,4/6/2023 3:44:59 AM
M86,24473529465,4/6/2023 3:44:59 AM
M87,20572073324,4/6/2023 3:44:59 AM
M88,22159818420,4/6/2023 3:44:59 AM
M89,22117905254,4/6/2023 3:44:59 AM
M90,20415174879,4/6/2023 3:44:59 AM
M91,21477030439,4/6/2023 3:44:59 AM
M92,28565789876,4/6/2023 3:44:59 AM
M93,23044005427,4/6/2023 3:44:59 AM
M94,22941797013,4/6/2023 3:44:59 AM
M95,21410278069,4/6/2023 3:44:59 AM
M96,23073219381,4/6/2023 3:44:59 AM
M97,20059635239,4/6/2023 3:44:59 AM
M98,23823320121,4/6/2023 3:44:59 AM
M99,21650870360,4/6/2023 3:44:59 AM
M100,20832722655,4/6/2023 3:44:59 AM
M101,22875063643,4/6/2023 3:44:59 AM
M102,19295001519,4/6/2023 3:44:59 AM
M103,24213104309,4/6/2023 3:44:59 AM
M104,22169404095,4/6/2023 3:44:59 AM
M105,21145305447,4/6/2023 3:44:59 AM
M106,20519568477,4/6/2023 3:44:59 AM
M107,18325976395,4/6/2023 3:44:59 AM
M108,22075251854,4/6/2023 3:44:59 AM
M109,23395874747,4/6/2023 3:44:59 AM
M110,23538798260,4/6/2023 3:44:59 AM
M111,20796377743,4/6/2023 3:44:59 AM
M112,18602237576,4/6/2023 3:44:59 AM
M113,21294425536,4/6/2023 3:44:59 AM
M114,26395800339,4/6/2023 3:44:59 AM
M115,19406098139,4/6/2023 3:44:59 AM
M116,19920408852,4/6/2023 3:44:59 AM
M117,18683987276,4/6/2023 3:44:59 AM
M118,30844145781,4/6/2023 3:44:59 AM
M119,23772763762,4/6/2023 3:44:59 AM
M120,18668152771,4/6/2023 3:44:59 AM
M121,24805458514,4/6/2023 3:44:59 AM
M122,18284915804,4/6/2023 3:44:59 AM
M123,12805203696,4/6/2023 3:44:59 AM
M124,18217077932,4/6/2023 3:44:59 AM
M125,22559262864,4/6/2023 3:44:59 AM
M126,24292243011,4/6/2023 3:44:59 AM
M127,23581019234,4/6/2023 3:44:59 AM
M128,24318005468,4/6/2023 3:44:59 AM
M129,23989860063,4/6/2023 3:44:59 AM
M130,19625742620,4/6/2023 3:44:59 AM
M131,23596816683,4/6/2023 3:44:59 AM
M132,22840283736,4/6/2023 3:44:59 AM
M133,20638880782,4/6/2023 3:44:59 AM
M134,20387598608,4/6/2023 3:44:59 AM
M135,24936235585,4/6/2023 3:44:59 AM
M136,25248983199,4/6/2023 3:44:59 AM
M137,18767573534,4/6/2023 3:44:59 AM
M138,22803301153,4/6/2023 3:44:59 AM
M139,26325087338,4/6/2023 3:44:59 AM
M140,25428952876,4/6/2023 3:44:59 AM
M141,25960804988,4/6/2023 3:44:59 AM
M142,23400802573,4/6/2023 3:44:59 AM
M143,18219832454,4/6/2023 3:44:59 AM
M144,24199842122,4/6/2023 3:44:59 AM
M145,21837081867,4/6/2023 3:44:59 AM
M146,22918985466,4/6/2023 3:44:59 AM
M147,22003295396,4/6/2023 3:44:59 AM
M148,23112442795,4/6/2023 3:44:59 AM
M149,19481110478,4/6/2023 3:44:59 AM
M150,28371863035,4/6/2023 3:44:59 AM
M1,24551245473,4/6/2023 3:59:59 AM
M2,23715987580,4/6/2023 3:59:59 AM
M3,25872857565,4/6/2023 3:59:59 AM
M4,26566642107,4/6/2023 3:59:59 AM
M5,24735414613,4/6/2023 3:59:59 AM
M6,26790541239,4/6/2023 3:59:59 AM
M7,24345801586,4/6/2023 3:59:59 AM
M8,18759688868,4/6/2023 3:59:59 AM
M9,18558659281,4/6/2023 3:59:59 AM
M10,26049294300,4/6/2023 3:59:59 AM
M11,26558695425,4/6/2023 3:59:59 AM
M12,25289673582,4/6/2023 3:59:59 AM
M13,22340444964,4/6/2023 3:59:59 AM
M14,19842404124,4/6/2023 3:59:59 AM
M15,26826697326,4/6/2023 3:59:59 AM
M16,28125544330,4/6/2023 3:59:59 AM
M17,20004059764,4/6/2023 3:59:59 AM
M18,22511953346,4/6/2023 3:59:59 AM
M19,25097921519,4/6/2023 3:59:59 AM
M20,23502350254,4/6/2023 3:59:59 AM
M21,22148113775,4/6/2023 3:59:59 AM
M22,23308418640,4/6/2023 3:59:59 AM
M23,20611810362,4/6/2023 3:59:59 AM
M24,24493201393,4/6/2023 3:59:59 AM
M25,24948645641,4/6/2023 3:59:59 AM
M26,25866178468,4/6/2023 3:59:59 AM
M27,27665376817,4/6/2023 3:59:59 AM
M28,25359193788,4/6/2023 3:59:59 AM
M29,24273056068,4/6/2023 3:59:59 AM
M30,23111061079,4/6/2023 3:59:59 AM
M31,25954016615,4/6/2023 3:59:59 AM
M32,23138164452,4/6/2023 3:59:59 AM
M33,22122529335,4/6/2023 3:59:59 AM
M34,20790667668,4/6/2023 3:59:59 AM
M35,21112206191,4/6/2023 3:59:59 AM
M36,28008912644,4/6/2023 3:59:59 AM
M37,24309611203,4/6/2023 3:59:59 AM
M38,26515477209,4/6/2023 3:59:59 AM
M39,22196947701,4/6/2023 3:59:59 AM
M40,25555796592,4/6/2023 3:59:59 AM
M41,25253561961,4/6/2023 3:59:59 AM
M42,24352742782,4/6/2023 3:59:59 AM
M43,18165843733,4/6/2023 3:59:59 AM
M44,23333972724,4/6/2023 3:59:59 AM
M45,28246290011,4/6/2023 3:59:59 AM
M46,21603500960,4/6/2023 3:59:59 AM
M47,21485072761,4/6/2023 3:59:59 AM
M48,27879069216,4/6/2023 3:59:59 AM
M49,22207419721,4/6/2023 3:59:59 AM
M50,23424561322,4/6/2023 3:59:59 AM
M51,27597580176,4/6/2023 3:59:59 AM
M52,21131695316,4/6/2023 3:59:59 AM
M53,23493725606,4/6/2023 3:59:59 AM
M54,23830298097,4/6/2023 3:59:59 AM
M55,23674132522,4/6/2023 3:59:59 AM
M56,25987949964,4/6/2023 3:59:59 AM
M57,21200909348,4/6/2023 3:59:59 AM
M58,17645925019,4/6/2023 3:59:59 AM
M59,28075191777,4/6/2023 3:59:59 AM
M60,26305550691,4/6/2023 3:59:59 AM
M61,19021188036,4/6/2023 3:59:59 AM
M62,27606211318,4/6/2023 3:59:59 AM
M63,20360499798,4/6/2023 3:59:59 AM
M64,24118841159,4/6/2023 3:59:59 AM
M65,27444993521,4/6/2023 3:59:59 AM
M66,27457359209,4/6/2023 3:59:59 AM
M67,27656111948,4/6/2023 3:59:59 AM
M68,22708944977,4/6/2023 3:59:59 AM
M69,23773026605,4/6/2023 3:59:59 AM
M70,22292893549,4/6/2023 3:59:59 AM
M71,22136725446,4/6/2023 3:59:59 AM
M72,23908168235,4/6/2023 3:59:59 AM
M73,20129597558,4/6/2023 3:59:59 AM
M74,20141548361,4/6/2023 3:59:59 AM
M75,24468674105,4/6/2023 3:59:59 AM
M76,22242625029,4/6/2023 3:59:59 AM
M77,22573238462,4/6/2023 3:59:59 AM
M78,21294361268,4/6/2023 3:59:59 AM
M79,24493627814,4/6/2023 3:59:59 AM
M80,20789077727,4/6/2023 3:59:59 AM
M81,22725525393,4/6/2023 3:59:59 AM
M82,24693901269,4/6/2023 3:59:59 AM
M83,21810959861,4/6/2023 3:59:59 AM
M84,23946460345,4/6/2023 3:59:59 AM
M85,20505120019,4/6/2023 3:59:59 AM
M86,25084477953,4/6/2023 3:59:59 AM
M87,20776934178,4/6/2023 3:59:59 AM
M88,23172687620,4/6/2023 3:59:59 AM
M89,23362558539,4/6/2023 3:59:59 AM
M90,21931654881,4/6/2023 3:59:59 AM
M91,22945630414,4/6/2023 3:59:59 AM
M92,28892692747,4/6/2023 3:59:59 AM
M93,23534183465,4/6/2023 3:59:59 AM
M94,24581189162,4/6/2023 3:59:59 AM
M95,22810955736,4/6/2023 3:59:59 AM
M96,24769675216,4/6/2023 3:59:59 AM
M97,21822458812,4/6/2023 3:59:59 AM
M98,25950564070,4/6/2023 3:59:59 AM
M99,22525545873,4/6/2023 3:59:59 AM
M100,22006755236,4/6/2023 3:59:59 AM
M101,24242371964,4/6/2023 3:59:59 AM
M102,20193136672,4/6/2023 3:59:59 AM
M103,24555133265,4/6/2023 3:59:59 AM
M104,24170786786,4/6/2023 3:59:59 AM
M105,22504419600,4/6/2023 3:59:59 AM
M106,20902446622,4/6/2023 3:59:59 AM
M107,20261857325,4/6/2023 3:59:59 AM
M108,22291864196,4/6/2023 3:59:59 AM
M109,24577171446,4/6/2023 3:59:59 AM
M110,23792515852,4/6/2023 3:59:59 AM
M111,22577993722,4/6/2023 3:59:59 AM
M112,18684314529,4/6/2023 3:59:59 AM
M113,21812364991,4/6/2023 3:59:59 AM
M114,27672878898,4/6/2023 3:59:59 AM
M115,21079311287,4/6/2023 3:59:59 AM
M116,21930352187,4/6/2023 3:59:59 AM
M117,19938688585,4/6/2023 3:59:59 AM
M118,32807702885,4/6/2023 3:59:59 AM
M119,25271503936,4/6/2023 3:59:59 AM
M120,19703701291,4/6/2023 3:59:59 AM
M121,24919480205,4/6/2023 3:59:59 AM
M122,18598559829,4/6/2023 3:59:59 AM
M123,14122401237,4/6/2023 3:59:59 AM
M124,19874724582,4/6/2023 3:59:59 AM
M125,23457587398,4/6/2023 3:59:59 AM
M126,26352976779,4/6/2023 3:59:59 AM
M127,23713613606,4/6/2023 3:59:59 AM
M128,25872755895,4/6/2023 3:59:59 AM
M129,24946327173,4/6/2023 3:59:59 AM
M130,21770535009,4/6/2023 3:59:59 AM
M131,25355885899,4/6/2023 3:59:59 AM
M132,24263629376,4/6/2023 3:59:59 AM
M133,21443894565,4/6/2023 3:59:59 AM
M134,20448879858,4/6/2023 3:59:59 AM
M135,25382515384,4/6/2023 3:59:59 AM
M136,25663272225,4/6/2023 3:59:59 AM
M137,19855610209,4/6/2023 3:59:59 AM
M138,24291305663,4/6/2023 3:59:59 AM
M139,26590302228,4/6/2023 3:59:59 AM
M140,27474202528,4/6/2023 3:59:59 AM
M141,26186871847,4/6/2023 3:59:59 AM
M142,24127571414,4/6/2023 3:59:59 AM
M143,18317371570,4/6/2023 3:59:59 AM
M144,24705294315,4/6/2023 3:59:59 AM
M145,23128736076,4/6/2023 3:59:59 AM
M146,24969948285,4/6/2023 3:59:59 AM
M147,22951845067,4/6/2023 3:59:59 AM
M148,24057495144,4/6/2023 3:59:59 AM
M149,19621191551,4/6/2023 3:59:59 AM
M150,29098930860,4/6/2023 3:59:59 AM
M1,26429494443,4/6/2023 4:14:59 AM
M2,25279334221,4/6/2023 4:14:59 AM
M3,26892602912,4/6/2023 4:14:59 AM
M4,27909288735,4/6/2023 4:14:59 AM
M5,25938983631,4/6/2023 4:14:59 AM
M6,26867520382,4/6/2023 4:14:59 AM
M7,24752373799,4/6/2023 4:14:59 AM
M8,20197357795,4/6/2023 4:14:59 AM
M9,18828971124,4/6/2023 4:14:59 AM
M10,28020307538,4/6/2023 4:14:59 AM
M11,26928663332,4/6/2023 4:14:59 AM
M12,27154528495,4/6/2023 4:14:59 AM
M13,22690584367,4/6/2023 4:14:59 AM
M14,21532766595,4/6/2023 4:14:59 AM
M15,27080475956,4/6/2023 4:14:59 AM
M16,30101449985,4/6/2023 4:14:59 AM
M17,21450549099,4/6/2023 4:14:59 AM
M18,24086263484,4/6/2023 4:14:59 AM
M19,25580906702,4/6/2023 4:14:59 AM
M20,23777483003,4/6/2023 4:14:59 AM
M21,24237811236,4/6/2023 4:14:59 AM
M22,24453465955,4/6/2023 4:14:59 AM
M23,22723988232,4/6/2023 4:14:59 AM
M24,26459505047,4/6/2023 4:14:59 AM
M25,26859494648,4/6/2023 4:14:59 AM
M26,26946502073,4/6/2023 4:14:59 AM
M27,28295045314,4/6/2023 4:14:59 AM
M28,26752402371,4/6/2023 4:14:59 AM
M29,25588928360,4/6/2023 4:14:59 AM
M30,24086664372,4/6/2023 4:14:59 AM
M31,27827621719,4/6/2023 4:14:59 AM
M32,24193135850,4/6/2023 4:14:59 AM
M33,23151447250,4/6/2023 4:14:59 AM
M34,21770702316,4/6/2023 4:14:59 AM
M35,22445279028,4/6/2023 4:14:59 AM
M36,29004528708,4/6/2023 4:14:59 AM
M37,25353344260,4/6/2023 4:14:59 AM
M38,26832912218,4/6/2023 4:14:59 AM
M39,23130866686,4/6/2023 4:14:59 AM
M40,26405817310,4/6/2023 4:14:59 AM
M41,26293721227,4/6/2023 4:14:59 AM
M42,24973739574,4/6/2023 4:14:59 AM
M43,18875987676,4/6/2023 4:14:59 AM
M44,24694397995,4/6/2023 4:14:59 AM
M45,29064667072,4/6/2023 4:14:59 AM
M46,23301355921,4/6/2023 4:14:59 AM
M47,21611541723,4/6/2023 4:14:59 AM
M48,28390216443,4/6/2023 4:14:59 AM
M49,24152016328,4/6/2023 4:14:59 AM
M50,23871710837,4/6/2023 4:14:59 AM
M51,28694854848,4/6/2023 4:14:59 AM
M52,22969670091,4/6/2023 4:14:59 AM
M53,24408166089,4/6/2023 4:14:59 AM
M54,23911418915,4/6/2023 4:14:59 AM
M55,23886158401,4/6/2023 4:14:59 AM
M56,26891938185,4/6/2023 4:14:59 AM
M57,21501715836,4/6/2023 4:14:59 AM
M58,19788433759,4/6/2023 4:14:59 AM
M59,29627469531,4/6/2023 4:14:59 AM
M60,28357110089,4/6/2023 4:14:59 AM
M61,19451917923,4/6/2023 4:14:59 AM
M62,28511834731,4/6/2023 4:14:59 AM
M63,21838448905,4/6/2023 4:14:59 AM
M64,24506760989,4/6/2023 4:14:59 AM
M65,27879697606,4/6/2023 4:14:59 AM
M66,28202701121,4/6/2023 4:14:59 AM
M67,27930506133,4/6/2023 4:14:59 AM
M68,23184682866,4/6/2023 4:14:59 AM
M69,24438958740,4/6/2023 4:14:59 AM
M70,22574660762,4/6/2023 4:14:59 AM
M71,23941997555,4/6/2023 4:14:59 AM
M72,24755883807,4/6/2023 4:14:59 AM
M73,21549751128,4/6/2023 4:14:59 AM
M74,21266478207,4/6/2023 4:14:59 AM
M75,26505129370,4/6/2023 4:14:59 AM
M76,23827182227,4/6/2023 4:14:59 AM
M77,23653787110,4/6/2023 4:14:59 AM
M78,22619665213,4/6/2023 4:14:59 AM
M79,26106611376,4/6/2023 4:14:59 AM
M80,22694620739,4/6/2023 4:14:59 AM
M81,24356314786,4/6/2023 4:14:59 AM
M82,26006606986,4/6/2023 4:14:59 AM
M83,23490824519,4/6/2023 4:14:59 AM
M84,24210231948,4/6/2023 4:14:59 AM
M85,20742729905,4/6/2023 4:14:59 AM
M86,25104489640,4/6/2023 4:14:59 AM
M87,21312281745,4/6/2023 4:14:59 AM
M88,24463842972,4/6/2023 4:14:59 AM
M89,24467814678,4/6/2023 4:14:59 AM
M90,22300469386,4/6/2023 4:14:59 AM
M91,23922111714,4/6/2023 4:14:59 AM
M92,30235810204,4/6/2023 4:14:59 AM
M93,25240340855,4/6/2023 4:14:59 AM
M94,25031357286,4/6/2023 4:14:59 AM
M95,24157591754,4/6/2023 4:14:59 AM
M96,25808304598,4/6/2023 4:14:59 AM
M97,23151675833,4/6/2023 4:14:59 AM
M98,26525042367,4/6/2023 4:14:59 AM
M99,23889488765,4/6/2023 4:14:59 AM
M100,23505300459,4/6/2023 4:14:59 AM
M101,25064060948,4/6/2023 4:14:59 AM
M102,21133909969,4/6/2023 4:14:59 AM
M103,24856984422,4/6/2023 4:14:59 AM
M104,25247921980,4/6/2023 4:14:59 AM
M105,23026847791,4/6/2023 4:14:59 AM
M106,21767047718,4/6/2023 4:14:59 AM
M107,22019925178,4/6/2023 4:14:59 AM
M108,23653353541,4/6/2023 4:14:59 AM
M109,25710383800,4/6/2023 4:14:59 AM
M110,25653883926,4/6/2023 4:14:59 AM
M111,24531350528,4/6/2023 4:14:59 AM
M112,19367440857,4/6/2023 4:14:59 AM
M113,22017067162,4/6/2023 4:14:59 AM
M114,27679469131,4/6/2023 4:14:59 AM
M115,22157433974,4/6/2023 4:14:59 AM
M116,23444986553,4/6/2023 4:14:59 AM
M117,22001433282,4/6/2023 4:14:59 AM
M118,34169864994,4/6/2023 4:14:59 AM
M119,25726281046,4/6/2023 4:14:59 AM
M120,20870147270,4/6/2023 4:14:59 AM
M121,25295891571,4/6/2023 4:14:59 AM
M122,20572978425,4/6/2023 4:14:59 AM
